message,date,sender
"Doll with Light, Music, Dance

ዳንሰኛውን ልጅ ለልጆችዎ!

👉360 ዲግሪ የሚሽከረከር 
👉21.8 ሴ.ሜ ቁመት ያለው
አዝናኝ ሙዚቃ ያለው
👉በህብረቀለማት ያሸበረቀ 
ማራኪ መብራት ያለው
👉አዝናኝ እንቅስቃሴን የሚያደርግ
👉የልጆችን የተግባቦት ክህሎት የሚጨምር
👉ሳይሰላቹ ለረዥም ጊዜ የሚጫወቱበት
👉ልጆች ንቁና ቀልጣፋ እዲሆኑ የሚያግዝ
👉የልጆችን የስሜት ህዋሳት የሚያነቃቃ
👉ለትንንሽ ልጆችዎ ምርጥ ስጦታ መሆን የሚችል
👉ጠናካራና በጥራት የተመረተ


ዋጋ 1800

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#robots #dancingrobot
#brand #ልጆች #ድንቅልጆች #Deycare #babytoy #addisabeba #ethiopia #tiktokers #toy #kidstore  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-09T06:59:44+00:00,-1001373889281
"4D Human Anatomy - Ear

ልጆችዎ የጆሮ ሀኪም መሆን ከፈለጉ ይችላሉ!

👉ልጆች ስለ ሰው ልጅ ጆሮ በጥልቀት የሚረዱበት
👉22 የሚገጣጠሙ የጆሮ ክፍሎችን የያዘ
👉የተማሩትን በተግባር የሚለማመዱበት
👉ስለያንዳንዱ የጆሮ ክፍል የሚያስረዳ ማኑዋል ያለው
👉አንደኛው የአካል ክፍል ከሌላኛው ጋር የሚኖረውን ግንኙነት የሚያውቁበት
👉የህክምና ባለሙያ የመሆን ፍላጎትን የሚጨምር
👉ልጆች በጋራ ሆነው ሊማሩ የሚችሉበት
👉ለልጆች አሪፍ ስጦታ መሆን የሚችል
👉ጠንካራና ለረዥም ጊዜ የሚቆይ ሆኖ የተመረተ


ዋጋ 3000

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#anatomy #4D #Bilology #creativity #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-05T08:10:31+00:00,-1001373889281
"4D Human Anatomy - 8 inch Half Cleare Torso

ሀኪም መሆን የሚያስመኝ!

👉ልጆች የሰውነት ክፍሎችን በጥልቀት የሚረዱበት
👉37 የሚገጣጠሙ የሰውነት ክፍሎችን የያዘ
20.3 ሴ.ሜትር ርዝማኔ ያለው
👉የተማሩትን በተግባር የሚለማመዱበት
👉ስለያንዳንዱ የሰውነት ክፍል የሚያስረዳ ማኑዋል ያለው

👉አንደኛው የአካል ክፍል ከሌላኛው ጋር የሚኖረውን ግንኙነት የሚያውቁበት
👉የህክምና ባለሙያ የመሆን ፍላጎትን የሚጨምር
👉ልጆች በጋራ ሆነው ሊማሩ የሚችሉበት
👉ለልጆች አሪፍ ስጦታ መሆን የሚችል
👉ጠንካራና ለረዥም ጊዜ የሚቆይ ሆኖ የተመረተ

ዋጋ 3500

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#anatomy #4D #Bilology #creativity #quality #ልጆች  #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-05T08:07:41+00:00,-1001373889281
"Rc building block
super car 3842 pcs

ልጆችዎ ስለመኪና አሰራር  ጠንቅቀው የሚያውቁበት!

👉3842 መለማመጃዎች ያሉት
ተገጣጥሞ ሲያልቅ 59 ሴ.ሜትር ርዝማኔ ያለው
👉ባለ 12 ሲልንደር እጅግ ዘመናዊ መኪናን የሚገጣጥሙበት
👉ስለ እያንዳንዱ የመኪና ክፍል በጥልቀት መረዳት የሚያስችል
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የመካኒካል ምህንድስና እውቀታቸውን የሚያዳብሩበት
👉ከአንድ ጊዜ በላይ ደጋግመው የሚሰሩበት

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉የፈጠራ ክህሎታቸውን የሚጨምር
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና  የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ
የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 20000


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#multimodel #supercar #remotecontrol #buildingblock #buildingtoys #confidence #concentration #creativity  #mechanics #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-04T08:05:22+00:00,-1001373889281
"RC bluilding block
fully functional excavator 1702 pcs

ልጆች እራሳቸው ገጥመው በሪሞት የሚነዱት ኤክስካቫተር!

👉1702 መለማመጃዎች ያሉት
ሞተር፣ ባትሪና የተለያዩ የመስሪያ አካላትን ያካተተ
👉ተገጣጥሞ ሲያልቅ 55 ሴ.ሜትር ርዝማኔ ያለው
👉እያንዳንዱን የኤክስካቫተር እንቅስቃሴ ማከናወን የሚችል
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው
👉የመካኒካል ምህንድስና እውቀታቸውን የሚያዳብሩበት
👉ከአንድ ጊዜ በላይ ደጋግመው የሚሰሩበት

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉የፈጠራ ክህሎታቸውን የሚጨምር
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና  የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 8500

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#multimodel #remotecontrol #buildingblock #buildingtoys #confidence #concentration #creativity  #mechanics #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-04T08:03:37+00:00,-1001373889281
"Metal 3D Puzzles 
The crossing - Silver

ይህን የመሠለ  መርከብ በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ተገጣጥሞ ሲያልቅ 18.5 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 2300


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#3Dpuzzle #metalpuzzle #puzzle  #creativity #dicore #officedicore #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-01T07:26:59+00:00,-1001373889281
"Metal 3D Puzzles 
The black pearl - Small silver

እንዲህ ያለ ውብ መርከብ በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ከጥንታዊ የመርከብ አሰራር ጋር የሚተዋወቁበት
👉ተገጣጥሞ ሲያልቅ 10 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 2300


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#3Dpuzzle #metalpuzzle #puzzle  #creativity #dicore #officedicore #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-01T07:25:42+00:00,-1001373889281
"Metal 3D Puzzles 
Sheild Man EP Red

ይህን 3D በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ተገጣጥሞ ሲያልቅ 14.7 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 2800


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#3Dpuzzle #metalpuzzle #puzzle  #creativity #dicore #officedicore #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-03-01T07:25:03+00:00,-1001373889281
"Building Block 
Capsule mini animal-Puppy

ልጆችዎ ውሻዋን በብሎክ ይስሯት!

👉45 መለማመጃዎች ያሉት
👉ለልጆች ደህንነት ተስማሚ ተደርገው የተሰሩ ብሎኮችን የያዘ
👉ዲዛይኑን ለመስራት ምንም አይነት ተጨማሪ ማጣበቂያ የማይፈልግ
👉ከአንድ ጊዜ በላይ ደጋግመው ሊጠቀሙበት የሚችሉት
👉ፓኬጁ ከተጠቀሙበት በኋላ መልሶ ለማስቀመጥ ምቹ ሆኖ የተዘጋጀ
👉ልጆች ቀለማትና ቅርፆችን በቀላሉ መለየት የሚችሉበት
👉ምርጥ ስጦታ መሆን የሚችል

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ
👉የእጅና የአይን ቅንጅትን የሚያዳብር

ዋጋ 300

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial
አድራሻ፦

📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!

#Buildingblock #block #concentration #confidence #creativity #imagination #stresreliver #entertain #toy #kid #store #educationaltoys #meneshayestore #meneshaye",2024-02-28T07:47:46+00:00,-1001373889281
"Building Block 
Capsule mini animal-Rooster

ልጆችዎ ዶሮውን በብሎክ ይስሯት!

👉48 መለማመጃዎች ያሉት
👉ለልጆች ደህንነት ተስማሚ ተደርገው የተሰሩ ብሎኮችን የያዘ
👉ዲዛይኑን ለመስራት ምንም አይነት ተጨማሪ ማጣበቂያ የማይፈልግ
👉ከአንድ ጊዜ በላይ ደጋግመው ሊጠቀሙበት የሚችሉት
👉ፓኬጁ ከተጠቀሙበት በኋላ መልሶ ለማስቀመጥ ምቹ ሆኖ የተዘጋጀ
👉ልጆች ቀለማትና ቅርፆችን በቀላሉ መለየት የሚችሉበት

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ
የእጅና የአይን ቅንጅትን የሚያዳብር

ዋጋ 300

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial
አድራሻ፦

📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!

#Buildingblock #block #concentration #confidence #creativity #imagination #stresreliver #entertain #toy #kid #store #educationaltoys #meneshayestore #meneshaye‌‌",2024-02-28T07:47:09+00:00,-1001373889281
"Building Block 
Capsule mini animal-Tiger

ልጆችዎ ነብሩን በብሎክ ይስሩት!!

👉ለልጆች ደህንነት ተስማሚ ተደርገው የተሰሩ ብሎኮችን የያዘ
👉ዲዛይኑን ለመስራት ምንም አይነት ተጨማሪ ማጣበቂያ የማይፈልግ
👉ከአንድ ጊዜ በላይ ደጋግመው ሊጠቀሙበት የሚችሉት
👉ፓኬጁ ከተጠቀሙበት በኋላ መልሶ ለማስቀመጥ ምቹ ሆኖ የተዘጋጀ
👉ልጆች ቀለማትና ቅርፆችን በቀላሉ መለየት የሚችሉበት
👉ምርጥ ስጦታ መሆን የሚችል

👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

ዋጋ 300

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial
አድራሻ፦

📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!

#Buildingblock #block #concentration #confidence #creativity #imagination #stresreliver #entertain #toy #kid #store #educationaltoys #meneshayestore #meneshaye",2024-02-28T07:44:33+00:00,-1001373889281
"Maze double side steel ball space

በሜዝ ጨዋታ ይዝናኑ!!

👉ስለ ህዋ የሚገልፁ ምስሎች ያሉት
👉በሁለት በኩል  የሚጫወቱበት
👉ትኩረትን ጥልቅ ምልከታን የሚለማመዱበት
👉በእጃቸው ሚዛንን መጠበቅን የሚለማመዱበት
👉የማሰላሰል አቅማቸውን የሚያዳብሩበት

👉ለአያያዝ ምቹ ሆኖ የተዘጋጀ
👉ደጋግመው ቢጫወቱበት የማይሰለች
👉ችግሮችን የመፍታት ክህሎትን የሚጨምር
👉ቤተሰባዊ ቅርርብን የሚያሳድግ
👉የእጅና የአይን ቅንጅታቸውን የሚያዳብር

ዋጋ 800

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#game #gametoys  #virtualworldsforkids #Kidstoysonline #primaryschooltoys #Competetion #problemsolving #quality #gift   #entertain #toy #kid #store #educationaltoys #meneshaye
#meneshayestore",2024-02-27T09:40:28+00:00,-1001373889281
"Hero Spiderman

ተወዳጆቹን ካራክተሮች ለልጆችዎ!

👉የስፓይደር ማን እና ሱፐርማን 
አሻንጉሊቶችን የያዘ
👉ልጆች ከተወዳጅ  ካራክተሮቻቸው ጋር የተለያዩ ታሪኮችን እየፈጠሩ የሚጫወቱበት
👉ልጆች እንክብካቤ ማድረግን የሚለማመዱበት
👉የተግባቦትና የቋንቋ ክህሎትን የሚያዳብር
👉የልጆችን ምናባዊ አቅም የሚጨምር
👉ልጆች እራሳቸውን መግለጽ የሚለማመዱበት
👉ልጆች የተለያዩ ስሜቶችን እንዴት 
መግለጽ እንዳለባቸው ይለማመዱበታል
👉የልጆችን በራስ መተማመን ስሜት ይጨምራል 
👉ህጻናት ልጆች እንዲወዱት ተደርጎ የተዘጋጀ


ዋጋ 1200


📞 0930323334 ወይም 0989939393

አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial


#Hero #spiderman #babytoy #kids #toy
#Kidsstore #ልጆች #ድንቅልጆች
#educationaltoy #marketing #meneshaye #meneshayestore",2024-02-26T11:28:48+00:00,-1001373889281
"Stuffed doll

ውቦቹን የጨርቅ አሻንጉሊቶች ለልጆችዎ

👉በተለያየ የቀለም አማራጭ የቀረቡ
👉ለስላሳና ለህጻናት ልጆችዎ እጆች ምቹ
👉ልጆች እንክብካቤ ማድረግን የሚለማመዱበት
👉የተግባቦትና የቋንቋ ክህሎትን የሚያዳብር
👉የልጆችን ምናባዊ አቅም የሚጨምር
👉ልጆች እራሳቸውን መግለጽ የሚለማመዱበት
👉ልጆች የተለያዩ ስሜቶችን እንዴት መግለጽ እንዳለባቸው ይለማመዱበታል
👉የልጆችን በራስ መተማመን ስሜት ይጨምራል 
👉ህጻናት ልጆች እንዲወዱት ተደርጎ የተዘጋጀ


ዋጋ 2000


📞 0930323334 ወይም 0989939393

አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial


#doll #puppet #babytoy #kids #toy
#Kidsstore #ልጆች #ድንቅልጆች
#educationaltoy #marketing #meneshaye #meneshayestore",2024-02-26T11:25:40+00:00,-1001373889281
"Rubik's Cubes - Qiyuan S2 4 by 4

ሩቢክስ ኪዩብ 4×4

👉ጠንካራና በፍጥነት ለመሥራት አመቺ
👉አልጎሪዝምን በመጠቀም አሰራሩን የሚያሳይ ማኑዋል ያለው
👉የማሰላሰል ችሎታንና የማስታወስ አቅምን የሚያዳብር
👉በአለማችን ተወዳጅ የሆነ መጫወቻ
👉ከልጅ እስከ አዋቂ ሁሉም የሚዝናናበት
👉ከድብርት ለመላቀቅ እና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

👉በራስ መተማመንን የሚያዳብር 
👉ችግርን የመፍታት ክህሎትን የሚጨምር
👉ለነገሮች ትኩረት መስጠትን የሚለማመዱበት
👉ትዕግስትን የሚለማመዱበት
👉የእጅና የአይን ቅንጅትን የሚያዳብር

ዋጋ 450


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#rubickscube #cube #confidence #concentration #creativity   #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-02-23T08:25:52+00:00,-1001373889281
"Rubik's Cubes - 3 by 3

ሩቢክስ ኪዩብ 3×3

👉ጠንካራና በፍጥነት ለመሥራት አመቺ
👉አልጎሪዝምን በመጠቀም አሰራሩን የሚያሳይ ማኑዋል ያለው
👉በአለማችን ተወዳጅ የሆነ መጫወቻ
👉ከልጅ እስከ አዋቂ ሁሉም የሚዝናናበት
👉የማሰላሰል ችሎታንና የማስታወስ አቅምን የሚያዳብር
👉ከድብርት ለመላቀቅ እና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

👉በራስ መተማመንን የሚያዳብር 
👉ችግርን የመፍታት ክህሎትን የሚጨምር
👉ለነገሮች ትኩረት መስጠትን የሚለማመዱበት
👉ትዕግስትን የሚለማመዱበት
👉የእጅና የአይን ቅንጅትን የሚያዳብር


ዋጋ 600


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#rubickscube #cube #confidence #concentration #creativity   #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-02-23T08:24:10+00:00,-1001373889281
"Metal 3D Puzzles (Scarlet macaw)

ውቧን ፓሮት  በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ዪተገጣጥሞ ሲያልቅ 28 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 3000


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#scarlet #3Dpuzzle #metalpuzzle #puzzle  #creativity #dicore #officedicore #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-02-22T07:56:11+00:00,-1001373889281
"Metal 3D Puzzles 
Racing car - Silver

ይህን የውድድር መኪና በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ተገጣጥሞ ሲያልቅ 12 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ


ዋጋ 2500


አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#3Dpuzzle #metalpuzzle #puzzle  #creativity #dicore #officedicore #gift   #entertain #toy #kid  #store #educationaltoys #meneshaye
#meneshayestore",2024-02-22T07:54:56+00:00,-1001373889281
"Super Dough - Funny Dog 

ልጆችዎ ደስተኛውን ውሻ በጭቃ ይስሩ!!

👉ልጆች እያቦኩ የውሻ ቅርፅ የሚሰሩበት
👉ምንም አይነት ተጨማሪ ማጣበቂያም ሆነ ማቡኪያ ውሃ የማይፈልግ
👉ልብስም ሆነ ቤትን የማያቆሽሽ
👉በሁለት ዓይነት አማራጭ የቀረበ
👉ለልጆች ደህንነት ተስማሚ ሆኖ የተዘጋጀ

👉ልጆች የእጆቻቸውንና የጣቶቻቸውን ጥንካሬ ያዳብሩበታል
👉ምናባዊ አቅማቸውንና ችግሮችን የመፍታት ክህሎትን ያዳብሩበታል
👉ለነገሮች ትኩረት መስጠትን ይለማመዱበታል
👉በራስ መተማመናቸውን ያጎለብቱበታል

ዋጋው 600

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial
አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!
#superdough  #toy #kid #store   #confidence #concentration #quality #imagination #problemsolving #educationaltoys #meneshaye",2024-02-20T12:07:44+00:00,-1001373889281
"Super Dough - Owl

ልጆችዎ ጉጉቷን በጭቃ ይስሩ!!

👉ልጆች እያቦኩ የጉጉት ቅርፅ የሚሰሩበት
👉ምንም አይነት ተጨማሪ ማጣበቂያም ሆነ ማቡኪያ ውሃ የማይፈልግ
👉ልብስም ሆነ ቤትን የማያቆሽሽ
👉ለልጆች ደህንነት ተስማሚ ሆኖ የተዘጋጀ

👉ልጆች የእጆቻቸውንና የጣቶቻቸውን ጥንካሬ ያዳብሩበታል
👉ምናባዊ አቅማቸውንና ችግሮችን የመፍታት ክህሎትን ያዳብሩበታል
👉ለነገሮች ትኩረት መስጠትን ይለማመዱበታል
👉በራስ መተማመናቸውን ያጎለብቱበታል

ዋጋው 600

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial
አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!
#superdough  #toy #kid #store   #confidence #concentration #quality #imagination #problemsolving #educationaltoys #meneshaye",2024-02-20T12:06:34+00:00,-1001373889281
